state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name,pincode,source_file
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-BHOGRAI,Bhograi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-CHANDIPUR,Chandipur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-JALESWAR,Jaleswar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-KAMARDA,Kamarda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-KHAIRA,Khaira,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-NILAGIRI,Nilagiri,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-OUPADA,Oupada,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-RAIBANIA,Raibania,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-REMUNA,Remuna,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-RUPSA,Rupsa,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-SAHADEVKHUNTA,Sahadevkhunta,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-SIMILIA,Similia,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-SINGLA,Singla,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BALESHWAR,Baleshwar,ODISHA-BALESHWAR-SORO,Soro,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-AMBABHONA,Ambabhona,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-ATTABIRA,Attabira,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BARAPALI,Barapali,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BARGARH,Bargarh,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BARGARH-SADAR,Bargarh Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BHATLI,Bhatli,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BHEDEN,Bheden,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BIJEPUR,Bijepur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-BURDEN,Burden,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-GAISILET,Gaisilet,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-JHARBANDHA,Jharbandha,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-MELCHHAMUNDA,Melchhamunda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-PADMAPUR,Padmapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-PAIKAMAL,Paikamal,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BARGARH,Bargarh,ODISHA-BARGARH-SOHELA,Sohela,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-BAUDH-SADAR,Baudh Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-BAUNSUNI,Baunsuni,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-HARBHANGA,Harbhanga,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-KANTAMAL,Kantamal,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-MANAMUNDA,Manamunda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BAUDH,Baudh,ODISHA-BAUDH-PURUNA-KATAK,Puruna Katak,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-AGARPADA,Agarpada,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-BANSADA,Bansada,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-BANT,Bant,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-BASUDEBPUR,Basudebpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-BHADRAK-RURAL,Bhadrak Rural,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-BHANDARI-POKHARI,Bhandari Pokhari,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-CHANDABALI,Chandabali,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-DHAMANAGAR,Dhamanagar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-DHAMARA-MARINE,Dhamara Marine,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-DHUSURI,Dhusuri,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-NAIKANIDIHI,Naikanidihi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-BHADRAK,Bhadrak,ODISHA-BHADRAK-TIHIDI,Tihidi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-ATHAGAD,Athagad,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-BADAMBA,Badamba,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-BAIDYESWAR,Baidyeswar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-BANKI,Banki,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-BARANG,Barang,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-CHOUDWAR,Choudwar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-C-R-R-I,C.R.R.I.,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-CUTTACK-SADAR,Cuttack Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-GOBINDPUR,Gobindpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-GURUDIJHATIA,Gurudijhatia,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-JAGATPUR,Jagatpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-KANDARPUR,Kandarpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-KANPUR,Kanpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-KHUNTUNI,Khuntuni,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-KISHANNAGAR,Kishannagar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-MAHANGA,Mahanga,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-NARASINGHPUR,Narasinghpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-NEMALO,Nemalo,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-NIALI,Niali,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-NISCHINTAKOILI,Nischintakoili,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-OLATAPUR,Olatapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-SALEPUR,Salepur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-TANGI,Tangi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-CUTTACK,Cuttack,ODISHA-CUTTACK-TIGIRIA,Tigiria,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DEBAGARH,Debagarh,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DEBAGARH,Debagarh,ODISHA-DEBAGARH-BARKOT,Barkot,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DEBAGARH,Debagarh,ODISHA-DEBAGARH-DEBAGARH,Debagarh,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DEBAGARH,Debagarh,ODISHA-DEBAGARH-KUNDHEIGOLA,Kundheigola,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DEBAGARH,Debagarh,ODISHA-DEBAGARH-REAMAL,Reamal,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-BALIMI,Balimi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-BHUBAN,Bhuban,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-BHUSAN-STEEL-LIMITED,Bhusan Steel Limited,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-DHENKANAL-SADAR,Dhenkanal Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-GANDIA,Gandia,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-HINDOL,Hindol,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-KAMAKSHYANAGAR,Kamakshyanagar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-KANKADAHAD,Kankadahad,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-MOTUNGA,Motunga,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-NIHALPRASAD,Nihalprasad,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-PARAJANG,Parajang,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-RASOL,Rasol,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-DHENKANAL,Dhenkanal,ODISHA-DHENKANAL-TUMUSINGHA,Tumusingha,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-ADVA,Adva,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-GARABANDHA,Garabandha,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-GURANDI,Gurandi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-KASHINAGARA,Kashinagara,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-MOHANA,Mohana,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-PARLAKHEMUNDI,Parlakhemundi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-RAMAGIRI,Ramagiri,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-RAYAGADA,Rayagada,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-R-UDAYGIRI,R.Udaygiri,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GAJAPATI,Gajapati,ODISHA-GAJAPATI-SERANGO,Serango,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-ARJYAPALLI-MARINE,Arjyapalli Marine,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-ASIKA,ASIKA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-BADAGADA,BADAGADA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-BHANJANAGAR,BHANJANAGAR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-BRAHMAPUR-SADAR,Brahmapur Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-BUGUDA,BUGUDA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-CHAMAKHANDI,CHAMAKHANDI,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-CHHATRAPUR,CHHATRAPUR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-DHARAKOTE,DHARAKOTE,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-DIGAPAHANDI,DIGAPAHANDI,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-GANGAPUR,GANGAPUR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-GANJAM,GANJAM,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-GOLANTHARA,GOLANTHARA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-GOPALPUR,GOPALPUR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-HINJILI,HINJILI,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-JAGANNATH-PRASAD,Jagannath Prasad,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-JARADA,JARADA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-KABISURYANAGAR,KABISURYANAGAR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-KHALIKOTE,KHALIKOTE,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-KODALA,KODALA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-NUAGAON,NUAGAON,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-PATAPUR,PATAPUR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-POLASARA,POLASARA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-PURUSOTTAMPUR,PURUSOTTAMPUR,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-RAMAGIRI,Ramagiri,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-RAMBHA,RAMBHA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-SERAGAD,SERAGAD,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-SURADA,SURADA,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-GANJAM,Ganjam,ODISHA-GANJAM-TARASINGI,TARASINGI,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-ABHYACHANDPUR,Abhyachandpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-BALIKUDA,Balikuda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-BIRIDI,Biridi,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-ERSAMA,Ersama,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-JAGATSINGHAPUR,Jagatsinghapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-KUJANG,Kujang,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-NAUGAON,Naugaon,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-PARADEEP-LOCK,Paradeep Lock,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-PARADIP,Paradip,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAGATSINGHAPUR,Jagatsinghapur,ODISHA-JAGATSINGHAPUR-TIRTOL,Tirtol,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-BADACHANA,Badachana,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-BALICHANDRAPUR,Balichandrapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-BARI-RAMACHANDRAPUR,Bari - Ramachandrapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-BINJHARPUR,Binjharpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-DHARMASALA,Dharmasala,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-JAJAPUR,Jajapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-JAJAPUR-ROAD,Jajapur Road,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-JAJPUR-SADAR,Jajpur Sadar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-JAKHAPURA,Jakhapura,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-JENAPUR,Jenapur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-KALIAPANI,Kaliapani,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-KALINGANAGAR,Kalinganagar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-KORAI,Korai,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-KUAKHIA,Kuakhia,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-MANGALPUR,Mangalpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-PANIKOILI,Panikoili,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-SUKINDA,Sukinda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JAJAPUR,Jajapur,ODISHA-JAJAPUR-TOMKA,Tomka,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,,,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-BADMAL,Badmal,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-BANAHARAPALI,Banaharapali,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-BELPAHAR,Belpahar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-BRAJARAJNAGAR,Brajarajnagar,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-JHARSUGUDA,Jharsuguda,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-KOLABIRA,Kolabira,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-LAIKERA,Laikera,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-LAKHANPUR,Lakhanpur,,,,geo-postal-raw-citypopulation.csv
ODISHA,Odisha,ODISHA-JHARSUGUDA,Jharsuguda,ODISHA-JHARSUGUDA-ORIENT,Orient,,,,geo-postal-raw-citypopulation.csv
